1168	−	1169:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1170	−	1170:   	T    	11, 714, 1247, 1875, 2430	−	3119
1171	−	1173:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1174	−	1175:   	T    	11, 714, 1247, 1875, 2430	−	3119
1176	−	1180:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1181	−	1181:   	T    	11, 714, 1247, 1875, 2430	−	3119
1182	−	1187:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1188	−	1188:   	T    	11, 714, 1247, 1875, 2430	−	3119
1189	−	1190:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1191	−	1191:   	T    	11, 714, 1247, 1875, 2430	−	3119
1192	−	1194:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1195	−	1195:   	T    	11, 714, 1247, 1875, 2430	−	3119
1196	−	1200:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1201	−	1201:   	T    	11, 714, 1247, 1875, 2430	−	3119
1202	−	1202:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1203	−	1203:   	T    	11, 714, 1247, 1875, 2430	−	3119
1204	−	1206:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1207	−	1207:   	T    	11, 714, 1247, 1875, 2430	−	3119
1208	−	1212:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1213	−	1213:   	T    	11, 714, 1247, 1875, 2430	−	3119
1214	−	1214:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1215	−	1215:   	T    	11, 714, 1247, 1875, 2430	−	3119
1216	−	1222:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1223	−	1223:   	T    	11, 714, 1247, 1875, 2430	−	3119
1224	−	1228:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1229	−	1229:   	T    	11, 714, 1247, 1875, 2430	−	3119
1230	−	1230:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1231	−	1231:   	T    	11, 714, 1247, 1875, 2430	−	3119
1232	−	1238:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1239	−	1239:   	T    	11, 714, 1247, 1875, 2430	−	3119
1240	−	1245:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1246	−	1246:   	T    	11, 714, 1247, 1875, 2430	−	3119
1247	−	1247:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1248	−	1248:   	T    	11, 714, 1247, 1875, 2430	−	3119
1249	−	1252:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1253	−	1253:   	T    	11, 714, 1247, 1875, 2430	−	3119
1254	−	1260:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1261	−	1261:   	T    	11, 714, 1247, 1875, 2430	−	3119
1262	−	1271:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1272	−	1272:   	T    	11, 714, 1247, 1875, 2430	−	3119
1273	−	1275:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1276	−	1276:   	T    	11, 714, 1247, 1875, 2430	−	3119
1277	−	1283:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1284	−	1284:   	T    	11, 714, 1247, 1875, 2430	−	3119
1285	−	1287:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1288	−	1291:   	T    	11, 714, 1247, 1875, 2430	−	3119
1292	−	1293:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1294	−	1294:   	T    	11, 714, 1247, 1875, 2430	−	3119
1295	−	1295:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1296	−	1298:   	T    	11, 714, 1247, 1875, 2430	−	3119
1299	−	1305:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1306	−	1310:   	T    	11, 714, 1247, 1875, 2430	−	3119
1311	−	1314:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1315	−	1316:   	T    	11, 714, 1247, 1875, 2430	−	3119
1317	−	1319:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1320	−	1320:   	T    	11, 714, 1247, 1875, 2430	−	3119
1321	−	1321:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1322	−	1322:   	T    	11, 714, 1247, 1875, 2430	−	3119
1323	−	1323:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1324	−	1324:   	T    	11, 714, 1247, 1875, 2430	−	3119
1325	−	1328:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1329	−	1329:   	T    	11, 714, 1247, 1875, 2430	−	3119
1330	−	1331:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1332	−	1332:   	T    	11, 714, 1247, 1875, 2430	−	3119
1333	−	1333:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1334	−	1334:   	T    	11, 714, 1247, 1875, 2430	−	3119
1335	−	1338:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1339	−	1339:   	T    	11, 714, 1247, 1875, 2430	−	3119
1340	−	1341:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1342	−	1342:   	T    	11, 714, 1247, 1875, 2430	−	3119
1343	−	1345:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1346	−	1346:   	T    	11, 714, 1247, 1875, 2430	−	3119
1347	−	1348:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1349	−	1349:   	T    	11, 714, 1247, 1875, 2430	−	3119
1350	−	1350:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1351	−	1351:   	T    	11, 714, 1247, 1875, 2430	−	3119
1352	−	1353:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1354	−	1354:   	T    	11, 714, 1247, 1875, 2430	−	3119
1355	−	1358:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1359	−	1359:   	T    	11, 714, 1247, 1875, 2430	−	3119
1360	−	1377:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1378	−	1380:   	T    	11, 714, 1247, 1875, 2430	−	3119
1381	−	1381:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1382	−	1382:   	T    	11, 714, 1247, 1875, 2430	−	3119
1383	−	1387:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1388	−	1389:   	T    	11, 714, 1247, 1875, 2430	−	3119
1390	−	1396:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1397	−	1399:   	T    	11, 714, 1247, 1875, 2430	−	3119
1400	−	1400:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1401	−	1402:   	T    	11, 714, 1247, 1875, 2430	−	3119
1403	−	1405:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1406	−	1407:   	T    	11, 714, 1247, 1875, 2430	−	3119
1408	−	1411:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1412	−	1413:   	T    	11, 714, 1247, 1875, 2430	−	3119
1414	−	1418:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1419	−	1419:   	T    	11, 714, 1247, 1875, 2430	−	3119
1420	−	1425:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1426	−	1426:   	T    	11, 714, 1247, 1875, 2430	−	3119
1427	−	1427:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1428	−	1428:   	T    	11, 714, 1247, 1875, 2430	−	3119
1429	−	1429:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1430	−	1431:   	T    	11, 714, 1247, 1875, 2430	−	3119
1432	−	1442:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1443	−	1443:   	T    	11, 714, 1247, 1875, 2430	−	3119
1444	−	1445:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1446	−	1446:   	T    	11, 714, 1247, 1875, 2430	−	3119
1447	−	1448:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1449	−	1449:   	T    	11, 714, 1247, 1875, 2430	−	3119
1450	−	1453:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1454	−	1454:   	T    	11, 714, 1247, 1875, 2430	−	3119
1455	−	1461:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1462	−	1463:   	T    	11, 714, 1247, 1875, 2430	−	3119
1464	−	1464:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1465	−	1466:   	T    	11, 714, 1247, 1875, 2430	−	3119
1467	−	1468:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1469	−	1470:   	T    	11, 714, 1247, 1875, 2430	−	3119
1471	−	1474:   	T    	11, 714, 1247, 1875, 2430	2876	3119
1475	−	1476:   	T    	11, 714, 1247, 1875, 2430	−	3119
1477	−	1481:   	T    	11, 714, 1247, 1875, 2430	2876	3119
